source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist,source_genre,target_genre,source_duplicate_group,target_duplicate_group
Mannerism_Late_Renaissance,Rococo,0.822870671749115,62982,24353,Unknown Artist,Unknown Artist,portrait,portrait,2403,201
Early_Renaissance,High_Renaissance,0.8115612864494324,33893,22151,Unknown Artist,Unknown Artist,portrait,portrait,1797,202
Early_Renaissance,High_Renaissance,0.8114637732505798,56326,22151,pietro-perugino,Unknown Artist,religious_painting,portrait,2715,202
Early_Renaissance,High_Renaissance,0.8108771443367004,29983,22151,Unknown Artist,Unknown Artist,portrait,portrait,6094,202
Early_Renaissance,High_Renaissance,0.8064255714416504,57038,22151,Unknown Artist,Unknown Artist,religious_painting,portrait,6620,202
Northern_Renaissance,High_Renaissance,0.8060367703437805,54638,22151,lucas-cranach-the-elder,Unknown Artist,genre_painting,portrait,762,202
Early_Renaissance,High_Renaissance,0.910400390625,24831,25317,Unknown Artist,Unknown Artist,religious_painting,genre_painting,4121,203
Northern_Renaissance,High_Renaissance,0.898547351360321,32103,25317,lucas-cranach-the-elder,Unknown Artist,religious_painting,genre_painting,6487,203
Early_Renaissance,High_Renaissance,0.8899058103561401,48158,25317,Unknown Artist,Unknown Artist,religious_painting,genre_painting,5971,203
Northern_Renaissance,High_Renaissance,0.8889055252075195,56024,25317,Unknown Artist,Unknown Artist,religious_painting,genre_painting,5725,203
Northern_Renaissance,High_Renaissance,0.8880006074905396,19071,25317,Unknown Artist,Unknown Artist,religious_painting,genre_painting,6630,203
Early_Renaissance,High_Renaissance,0.9397388100624084,56355,20746,Unknown Artist,raphael,religious_painting,religious_painting,7129,204
Early_Renaissance,High_Renaissance,0.938643217086792,55695,20746,Unknown Artist,raphael,religious_painting,religious_painting,5279,204
Early_Renaissance,High_Renaissance,0.9304401874542236,56604,20746,leonardo-da-vinci,raphael,religious_painting,religious_painting,4087,204
Early_Renaissance,High_Renaissance,0.9302747249603271,43726,20746,Unknown Artist,raphael,religious_painting,religious_painting,2554,204
Northern_Renaissance,High_Renaissance,0.9283649921417236,4321,20746,albrecht-durer,raphael,religious_painting,religious_painting,1843,204
Baroque,Rococo,0.7985816597938538,63339,63487,Unknown Artist,Unknown Artist,portrait,portrait,2004,206
Baroque,Rococo,0.7939310669898987,62963,63487,joshua-reynolds,Unknown Artist,portrait,portrait,1929,206
Baroque,Rococo,0.7912400364875793,64962,63487,Unknown Artist,Unknown Artist,portrait,portrait,6254,206
Baroque,Rococo,0.7742798328399658,74510,63487,Unknown Artist,Unknown Artist,Unknown Genre,portrait,1771,206
Baroque,Rococo,0.7708423137664795,78588,63487,Unknown Artist,Unknown Artist,Unknown Genre,portrait,4413,206
Northern_Renaissance,Mannerism_Late_Renaissance,0.8968876600265503,34061,30641,Unknown Artist,el-greco,religious_painting,religious_painting,6573,207
Northern_Renaissance,Mannerism_Late_Renaissance,0.8854067921638489,30414,30641,Unknown Artist,el-greco,religious_painting,religious_painting,6614,207
High_Renaissance,Mannerism_Late_Renaissance,0.8843881487846375,38210,30641,Unknown Artist,el-greco,religious_painting,religious_painting,3343,207
High_Renaissance,Mannerism_Late_Renaissance,0.8819913864135742,36811,30641,pietro-perugino,el-greco,religious_painting,religious_painting,4157,207
High_Renaissance,Mannerism_Late_Renaissance,0.877810001373291,20579,30641,Unknown Artist,el-greco,religious_painting,religious_painting,2895,207
Northern_Renaissance,Mannerism_Late_Renaissance,0.9146776795387268,69071,70828,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,1761,208
Northern_Renaissance,Mannerism_Late_Renaissance,0.8988919854164124,77263,70828,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,4727,208
High_Renaissance,Mannerism_Late_Renaissance,0.8867748975753784,76472,70828,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,1913,208
Northern_Renaissance,Mannerism_Late_Renaissance,0.886306643486023,81086,70828,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,890,208
High_Renaissance,Mannerism_Late_Renaissance,0.8823776245117188,68996,70828,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,4502,208
Northern_Renaissance,Baroque,0.8580331206321716,61077,78700,Unknown Artist,Unknown Artist,landscape,Unknown Genre,6842,209
Northern_Renaissance,Baroque,0.8507130146026611,27380,78700,Unknown Artist,Unknown Artist,landscape,Unknown Genre,5334,209
Northern_Renaissance,Baroque,0.8470795154571533,44720,78700,Unknown Artist,Unknown Artist,landscape,Unknown Genre,2106,209
Northern_Renaissance,Baroque,0.8433419466018677,40045,78700,Unknown Artist,Unknown Artist,landscape,Unknown Genre,395,209
Northern_Renaissance,Baroque,0.8391638398170471,21368,78700,Unknown Artist,Unknown Artist,landscape,Unknown Genre,2443,209
High_Renaissance,Mannerism_Late_Renaissance,0.8255681991577148,79380,50311,Unknown Artist,Unknown Artist,Unknown Genre,portrait,3361,210
Early_Renaissance,Mannerism_Late_Renaissance,0.8125203251838684,51702,50311,Unknown Artist,Unknown Artist,religious_painting,portrait,6287,210
High_Renaissance,Mannerism_Late_Renaissance,0.7999343276023865,69894,50311,Unknown Artist,Unknown Artist,Unknown Genre,portrait,1668,210
High_Renaissance,Mannerism_Late_Renaissance,0.7982172966003418,29774,50311,raphael,Unknown Artist,religious_painting,portrait,3022,210
High_Renaissance,Mannerism_Late_Renaissance,0.7977649569511414,79403,50311,Unknown Artist,Unknown Artist,Unknown Genre,portrait,4854,210
Mannerism_Late_Renaissance,Baroque,0.8594873547554016,22880,42388,Unknown Artist,Unknown Artist,religious_painting,genre_painting,5021,211
Early_Renaissance,Baroque,0.8373461961746216,34453,42388,Unknown Artist,Unknown Artist,religious_painting,genre_painting,4483,211
Mannerism_Late_Renaissance,Baroque,0.8272167444229126,46835,42388,Unknown Artist,Unknown Artist,religious_painting,genre_painting,265,211
Mannerism_Late_Renaissance,Baroque,0.8267532587051392,40544,42388,tintoretto,Unknown Artist,religious_painting,genre_painting,4021,211
Mannerism_Late_Renaissance,Baroque,0.8249678611755371,56667,42388,tintoretto,Unknown Artist,religious_painting,genre_painting,2557,211
Early_Renaissance,Northern_Renaissance,0.8901879191398621,56569,41641,fra-angelico,Unknown Artist,religious_painting,religious_painting,5944,212
Early_Renaissance,Northern_Renaissance,0.8830928206443787,56305,41641,fra-angelico,Unknown Artist,religious_painting,religious_painting,5608,212
Early_Renaissance,Northern_Renaissance,0.8710231781005859,22096,41641,fra-angelico,Unknown Artist,religious_painting,religious_painting,7048,212
Early_Renaissance,Northern_Renaissance,0.868111789226532,56105,41641,fra-angelico,Unknown Artist,religious_painting,religious_painting,4553,212
Early_Renaissance,Northern_Renaissance,0.867585301399231,44319,41641,fra-angelico,Unknown Artist,religious_painting,religious_painting,1893,212
High_Renaissance,Mannerism_Late_Renaissance,0.8477917909622192,76872,55339,Unknown Artist,Unknown Artist,Unknown Genre,genre_painting,5882,213
Northern_Renaissance,Mannerism_Late_Renaissance,0.8419592380523682,56380,55339,Unknown Artist,Unknown Artist,religious_painting,genre_painting,5752,213
Early_Renaissance,Mannerism_Late_Renaissance,0.8352169394493103,34453,55339,Unknown Artist,Unknown Artist,religious_painting,genre_painting,4483,213
High_Renaissance,Mannerism_Late_Renaissance,0.8271315693855286,71489,55339,Unknown Artist,Unknown Artist,Unknown Genre,genre_painting,5876,213
Northern_Renaissance,Mannerism_Late_Renaissance,0.8249207735061646,30167,55339,Unknown Artist,Unknown Artist,genre_painting,genre_painting,1727,213
High_Renaissance,Mannerism_Late_Renaissance,0.8261168599128723,65674,51180,titian,Unknown Artist,portrait,portrait,1454,214
High_Renaissance,Mannerism_Late_Renaissance,0.8239337205886841,20591,51180,Unknown Artist,Unknown Artist,portrait,portrait,3328,214
Northern_Renaissance,Mannerism_Late_Renaissance,0.819436252117157,30772,51180,Unknown Artist,Unknown Artist,portrait,portrait,4108,214
High_Renaissance,Mannerism_Late_Renaissance,0.8181564807891846,49965,51180,Unknown Artist,Unknown Artist,portrait,portrait,47,214
High_Renaissance,Mannerism_Late_Renaissance,0.8162238001823425,50486,51180,titian,Unknown Artist,portrait,portrait,5912,214
Mannerism_Late_Renaissance,Baroque,0.886029064655304,22428,55647,paolo-veronese,peter-paul-rubens,genre_painting,religious_painting,1173,215
High_Renaissance,Baroque,0.8823642730712891,56136,55647,Unknown Artist,peter-paul-rubens,religious_painting,religious_painting,6353,215
Mannerism_Late_Renaissance,Baroque,0.8816688060760498,36642,55647,paolo-veronese,peter-paul-rubens,religious_painting,religious_painting,6114,215
Mannerism_Late_Renaissance,Baroque,0.8787552714347839,26922,55647,paolo-veronese,peter-paul-rubens,religious_painting,religious_painting,4372,215
Mannerism_Late_Renaissance,Baroque,0.8776752948760986,49404,55647,Unknown Artist,peter-paul-rubens,religious_painting,religious_painting,4600,215
Northern_Renaissance,Mannerism_Late_Renaissance,0.8676691651344299,56873,56579,Unknown Artist,el-greco,religious_painting,religious_painting,1774,216
Early_Renaissance,Mannerism_Late_Renaissance,0.8535450100898743,26869,56579,Unknown Artist,el-greco,religious_painting,religious_painting,3952,216
Early_Renaissance,Mannerism_Late_Renaissance,0.8532324433326721,20815,56579,Unknown Artist,el-greco,religious_painting,religious_painting,3533,216
Early_Renaissance,Mannerism_Late_Renaissance,0.8508933186531067,56857,56579,fra-angelico,el-greco,religious_painting,religious_painting,4524,216
Early_Renaissance,Mannerism_Late_Renaissance,0.85016930103302,47347,56579,Unknown Artist,el-greco,religious_painting,religious_painting,2805,216
Mannerism_Late_Renaissance,Baroque,0.9091868996620178,51500,27680,paolo-veronese,Unknown Artist,religious_painting,religious_painting,3746,217
Mannerism_Late_Renaissance,Baroque,0.9022801518440247,20409,27680,Unknown Artist,Unknown Artist,religious_painting,religious_painting,987,217
High_Renaissance,Baroque,0.896456778049469,56875,27680,pietro-perugino,Unknown Artist,religious_painting,religious_painting,1960,217
Early_Renaissance,Baroque,0.8949138522148132,40052,27680,Unknown Artist,Unknown Artist,religious_painting,religious_painting,3698,217
High_Renaissance,Baroque,0.8923839330673218,49571,27680,titian,Unknown Artist,religious_painting,religious_painting,171,217
Early_Renaissance,Northern_Renaissance,0.833646833896637,44840,23069,Unknown Artist,hans-memling,portrait,religious_painting,899,218
High_Renaissance,Northern_Renaissance,0.8192404508590698,27917,23069,Unknown Artist,hans-memling,religious_painting,religious_painting,1063,218
Early_Renaissance,Northern_Renaissance,0.8077486157417297,56550,23069,Unknown Artist,hans-memling,religious_painting,religious_painting,6224,218
Early_Renaissance,Northern_Renaissance,0.8069583773612976,56525,23069,Unknown Artist,hans-memling,religious_painting,religious_painting,4639,218
Early_Renaissance,Northern_Renaissance,0.8007766008377075,56467,23069,Unknown Artist,hans-memling,religious_painting,religious_painting,2605,218
Baroque,Rococo,0.8570976257324219,64962,65942,Unknown Artist,joshua-reynolds,portrait,portrait,6254,219
Baroque,Rococo,0.8280104994773865,62963,65942,joshua-reynolds,joshua-reynolds,portrait,portrait,1929,219
Baroque,Rococo,0.8266729116439819,36490,65942,Unknown Artist,joshua-reynolds,portrait,portrait,1525,219
Baroque,Rococo,0.8258653879165649,30064,65942,anthony-van-dyck,joshua-reynolds,portrait,portrait,2437,219
Baroque,Rococo,0.823549747467041,63010,65942,Unknown Artist,joshua-reynolds,portrait,portrait,3388,219
Northern_Renaissance,Mannerism_Late_Renaissance,0.8673182129859924,30414,55758,Unknown Artist,el-greco,religious_painting,religious_painting,6614,220
High_Renaissance,Mannerism_Late_Renaissance,0.8616558909416199,46602,55758,pietro-perugino,el-greco,religious_painting,religious_painting,7027,220
High_Renaissance,Mannerism_Late_Renaissance,0.8578463196754456,56127,55758,raphael,el-greco,religious_painting,religious_painting,3352,220
Early_Renaissance,Mannerism_Late_Renaissance,0.8562027812004089,50229,55758,fra-angelico,el-greco,religious_painting,religious_painting,3088,220
Northern_Renaissance,Mannerism_Late_Renaissance,0.8549865484237671,18155,55758,albrecht-durer,el-greco,religious_painting,religious_painting,3869,220
Northern_Renaissance,Baroque,0.7957230806350708,24282,71002,Unknown Artist,Unknown Artist,portrait,Unknown Genre,709,221
High_Renaissance,Baroque,0.7930318117141724,74095,71002,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,89,221
High_Renaissance,Baroque,0.7873157262802124,35461,71002,titian,Unknown Artist,portrait,Unknown Genre,4265,221
Mannerism_Late_Renaissance,Baroque,0.7804848551750183,78456,71002,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,3006,221
Mannerism_Late_Renaissance,Baroque,0.7804248332977295,63550,71002,tintoretto,Unknown Artist,portrait,Unknown Genre,510,221
Early_Renaissance,High_Renaissance,0.8986247777938843,56018,33527,fra-angelico,Unknown Artist,religious_painting,religious_painting,4189,222
Early_Renaissance,High_Renaissance,0.8983296155929565,55775,33527,Unknown Artist,Unknown Artist,religious_painting,religious_painting,7028,222
Early_Renaissance,High_Renaissance,0.8866438865661621,55627,33527,Unknown Artist,Unknown Artist,religious_painting,religious_painting,3971,222
Northern_Renaissance,High_Renaissance,0.8841983079910278,2747,33527,albrecht-durer,Unknown Artist,religious_painting,religious_painting,4335,222
Early_Renaissance,High_Renaissance,0.8825585246086121,40190,33527,Unknown Artist,Unknown Artist,illustration,religious_painting,2931,222
High_Renaissance,Mannerism_Late_Renaissance,0.8980696201324463,55808,48260,Unknown Artist,titian,religious_painting,religious_painting,2647,224
High_Renaissance,Mannerism_Late_Renaissance,0.8889409303665161,51395,48260,Unknown Artist,titian,religious_painting,religious_painting,2444,224
High_Renaissance,Mannerism_Late_Renaissance,0.8879178166389465,55985,48260,raphael,titian,religious_painting,religious_painting,3656,224
High_Renaissance,Mannerism_Late_Renaissance,0.8878656625747681,49492,48260,Unknown Artist,titian,religious_painting,religious_painting,524,224
High_Renaissance,Mannerism_Late_Renaissance,0.8870664834976196,52548,48260,Unknown Artist,titian,religious_painting,religious_painting,2898,224
High_Renaissance,Mannerism_Late_Renaissance,0.8200154900550842,52764,25088,titian,el-greco,portrait,portrait,6550,225
Northern_Renaissance,Mannerism_Late_Renaissance,0.7956758737564087,30772,25088,Unknown Artist,el-greco,portrait,portrait,4108,225
High_Renaissance,Mannerism_Late_Renaissance,0.7931832075119019,65170,25088,titian,el-greco,portrait,portrait,3068,225
High_Renaissance,Mannerism_Late_Renaissance,0.7915816307067871,64170,25088,titian,el-greco,portrait,portrait,3632,225
High_Renaissance,Mannerism_Late_Renaissance,0.7860265970230103,42955,25088,Unknown Artist,el-greco,portrait,portrait,4802,225
Northern_Renaissance,High_Renaissance,0.8785937428474426,7912,38283,albrecht-durer,leonardo-da-vinci,sketch_and_study,sketch_and_study,5278,226
Northern_Renaissance,High_Renaissance,0.861086905002594,17994,38283,albrecht-durer,leonardo-da-vinci,sketch_and_study,sketch_and_study,6217,226
Northern_Renaissance,High_Renaissance,0.8575132489204407,17988,38283,albrecht-durer,leonardo-da-vinci,sketch_and_study,sketch_and_study,6005,226
Northern_Renaissance,High_Renaissance,0.8542378544807434,2798,38283,albrecht-durer,leonardo-da-vinci,sketch_and_study,sketch_and_study,757,226
Northern_Renaissance,High_Renaissance,0.8505740165710449,10581,38283,albrecht-durer,leonardo-da-vinci,sketch_and_study,sketch_and_study,2311,226
Early_Renaissance,Northern_Renaissance,0.8085855841636658,25828,17979,Unknown Artist,albrecht-durer,portrait,religious_painting,3671,227
Early_Renaissance,Northern_Renaissance,0.7970033288002014,20632,17979,Unknown Artist,albrecht-durer,sketch_and_study,religious_painting,5700,227
Early_Renaissance,Northern_Renaissance,0.7931627035140991,29533,17979,Unknown Artist,albrecht-durer,religious_painting,religious_painting,3964,227
High_Renaissance,Northern_Renaissance,0.7918347120285034,24741,17979,michelangelo,albrecht-durer,sketch_and_study,religious_painting,636,227
High_Renaissance,Northern_Renaissance,0.7898770570755005,29376,17979,michelangelo,albrecht-durer,sketch_and_study,religious_painting,5054,227
