source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist
Early_Renaissance,Northern_Renaissance,0.8165498375892639,36850,38019,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8123960494995117,33702,38019,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8121492266654968,56802,38019,raphael,hieronymus-bosch
Early_Renaissance,High_Renaissance,0.9076569080352783,56604,22891,leonardo-da-vinci,titian
Early_Renaissance,High_Renaissance,0.9018077850341797,38076,22891,Unknown Artist,titian
Northern_Renaissance,High_Renaissance,0.8959406614303589,57136,22891,Unknown Artist,titian
Northern_Renaissance,High_Renaissance,0.8957385420799255,34406,22891,Unknown Artist,titian
Early_Renaissance,High_Renaissance,0.8919548988342285,56753,22891,Unknown Artist,titian
Early_Renaissance,High_Renaissance,0.91042560338974,56967,48397,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8735849261283875,33067,48397,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8707401156425476,26692,48397,pietro-perugino,michelangelo
Early_Renaissance,High_Renaissance,0.8690682649612427,41583,48397,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8681640028953552,30954,48397,Unknown Artist,michelangelo
Mannerism_Late_Renaissance,Baroque,0.8662418723106384,56312,20019,el-greco,Unknown Artist
High_Renaissance,Baroque,0.8469498753547668,55731,20019,titian,Unknown Artist
High_Renaissance,Baroque,0.8455528616905212,56401,20019,titian,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8277493119239807,50862,20019,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8268981575965881,27315,20019,tintoretto,Unknown Artist
Early_Renaissance,High_Renaissance,0.9221664667129517,25709,56875,pietro-perugino,pietro-perugino
Early_Renaissance,High_Renaissance,0.8956012725830078,27082,56875,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.89476078748703,48338,56875,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8885300755500793,56967,56875,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8860333561897278,25515,56875,pietro-perugino,pietro-perugino
Early_Renaissance,High_Renaissance,0.9001231789588928,29159,56207,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8891066312789917,23613,56207,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8832362294197083,26243,56207,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8583605885505676,56046,56207,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.855888307094574,48154,56207,fra-angelico,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9035612344741821,56770,21963,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8897752165794373,48542,21963,hans-memling,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8885593414306641,25751,21963,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8810331225395203,33123,21963,fra-angelico,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8801649212837219,39021,21963,Unknown Artist,el-greco
High_Renaissance,Northern_Renaissance,0.9150115847587585,30747,39152,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.913458526134491,51504,39152,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8871197700500488,52918,39152,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8851891756057739,33191,39152,pietro-perugino,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8849710822105408,56164,39152,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9017927050590515,56379,46806,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8986524939537048,48861,46806,fra-angelico,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8947244882583618,55937,46806,raphael,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8932957053184509,26806,46806,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8926882743835449,56018,46806,fra-angelico,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8771172165870667,56563,56659,tintoretto,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8538311123847961,47500,56659,el-greco,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8533034920692444,48958,56659,tintoretto,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.847848653793335,56988,56659,Unknown Artist,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8472499847412109,55612,56659,Unknown Artist,peter-paul-rubens
Northern_Renaissance,High_Renaissance,0.900777280330658,2747,21160,albrecht-durer,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8932201862335205,3637,21160,albrecht-durer,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8811486959457397,40342,21160,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8745187520980835,32870,21160,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8739411234855652,55799,21160,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8653348684310913,38887,11222,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8607877492904663,56035,11222,titian,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8560585975646973,44769,11222,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8551278710365295,38247,11222,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8510258793830872,44742,11222,Unknown Artist,albrecht-durer
Early_Renaissance,High_Renaissance,0.8482444882392883,19614,20692,pietro-perugino,raphael
Early_Renaissance,High_Renaissance,0.8378376960754395,57028,20692,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8373582363128662,22041,20692,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8354933857917786,32988,20692,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8286754488945007,42667,20692,Unknown Artist,raphael
High_Renaissance,Northern_Renaissance,0.8896164894104004,32795,56886,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8728368878364563,36850,56886,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8640347123146057,25789,56886,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8538292646408081,37734,56886,michelangelo,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8535439372062683,19508,56886,fra-angelico,hieronymus-bosch
High_Renaissance,Mannerism_Late_Renaissance,0.8755984306335449,22495,36461,Unknown Artist,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8717164397239685,49358,36461,Unknown Artist,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8670355677604675,44218,36461,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8639093041419983,22248,36461,raphael,Unknown Artist
Northern_Renaissance,High_Renaissance,0.9242972135543823,28659,56475,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9190340638160706,38076,56475,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9086809754371643,30452,56475,Unknown Artist,raphael
Northern_Renaissance,High_Renaissance,0.9085741639137268,56138,56475,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9055564403533936,47232,56475,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8733807802200317,56309,32488,Unknown Artist,titian
Northern_Renaissance,High_Renaissance,0.8699594736099243,56556,32488,hieronymus-bosch,titian
Early_Renaissance,High_Renaissance,0.8662022352218628,42889,32488,Unknown Artist,titian
Northern_Renaissance,High_Renaissance,0.8660309314727783,44218,32488,Unknown Artist,titian
Northern_Renaissance,High_Renaissance,0.8649170398712158,21434,32488,hans-memling,titian
Early_Renaissance,Baroque,0.8324381113052368,46126,27314,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.8231329917907715,36038,27314,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.8222471475601196,21397,27314,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.8151407241821289,50778,27314,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.814681351184845,25469,27314,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8600162267684937,20866,56687,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8491057753562927,56648,56687,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8442535400390625,55730,56687,michelangelo,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8440718054771423,19614,56687,pietro-perugino,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8325381278991699,29122,56687,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.899469256401062,48904,36556,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8992187976837158,20835,36556,fra-angelico,Unknown Artist
Northern_Renaissance,High_Renaissance,0.896758496761322,31347,36556,hans-holbein-the-younger,Unknown Artist
Early_Renaissance,High_Renaissance,0.8957438468933105,40864,36556,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8929845094680786,30376,36556,pietro-perugino,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8332891464233398,44764,18069,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8217824697494507,29359,18069,fra-angelico,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8211734294891357,56467,18069,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.820402204990387,51644,18069,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8203281164169312,45963,18069,Unknown Artist,albrecht-durer
Early_Renaissance,Mannerism_Late_Renaissance,0.8364197611808777,24911,25233,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8345646858215332,19087,25233,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8263407945632935,43505,25233,Unknown Artist,paolo-veronese
Early_Renaissance,Mannerism_Late_Renaissance,0.8257269263267517,57022,25233,Unknown Artist,paolo-veronese
Early_Renaissance,Mannerism_Late_Renaissance,0.8242332339286804,56992,25233,Unknown Artist,paolo-veronese
Early_Renaissance,High_Renaissance,0.8683964014053345,56372,55731,pietro-perugino,titian
Northern_Renaissance,High_Renaissance,0.8664233684539795,18009,55731,albrecht-durer,titian
Early_Renaissance,High_Renaissance,0.8626894354820251,37938,55731,Unknown Artist,titian
Northern_Renaissance,High_Renaissance,0.8536128401756287,36825,55731,Unknown Artist,titian
Northern_Renaissance,High_Renaissance,0.8516442179679871,18004,55731,albrecht-durer,titian
Early_Renaissance,Northern_Renaissance,0.8576533794403076,24497,56769,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8229190111160278,46058,56769,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.822871744632721,51504,56769,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8225835561752319,34473,56769,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8205333352088928,27082,56769,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8690661787986755,55895,33031,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8605406284332275,44164,33031,hieronymus-bosch,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8468303084373474,22975,33031,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8460363745689392,48891,33031,fra-angelico,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8452306985855103,20178,33031,hans-memling,el-greco
Early_Renaissance,High_Renaissance,0.8424062132835388,23140,19094,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8421252965927124,56039,19094,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8414666652679443,31950,19094,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8352587223052979,56640,19094,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8342341780662537,12837,19094,albrecht-durer,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9304060339927673,56229,6436,titian,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8391236662864685,38058,6436,titian,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8356183767318726,29533,6436,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8195775747299194,35038,6436,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8173066973686218,56820,6436,Unknown Artist,albrecht-durer
Baroque,Rococo,0.8319317102432251,48629,56531,Unknown Artist,Unknown Artist
Early_Renaissance,Rococo,0.8299588561058044,29386,56531,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Rococo,0.8252060413360596,55958,56531,paolo-veronese,Unknown Artist
Early_Renaissance,Rococo,0.821375846862793,56944,56531,Unknown Artist,Unknown Artist
High_Renaissance,Rococo,0.8189213275909424,42036,56531,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8602825999259949,49238,22656,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8570367693901062,32812,22656,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8565725088119507,43094,22656,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8458050489425659,41797,22656,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8440645337104797,56797,22656,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8780266046524048,32988,33624,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8610572218894958,26778,33624,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8540263772010803,56260,33624,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8517987728118896,43046,33624,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8512476682662964,56544,33624,Unknown Artist,Unknown Artist
Northern_Renaissance,Baroque,0.8584368824958801,1229,6265,albrecht-durer,rembrandt
Northern_Renaissance,Baroque,0.8548556566238403,6858,6265,albrecht-durer,rembrandt
Northern_Renaissance,Baroque,0.8408849239349365,5836,6265,albrecht-durer,rembrandt
Early_Renaissance,Baroque,0.8408298492431641,20435,6265,Unknown Artist,rembrandt
Northern_Renaissance,Baroque,0.8391000628471375,18164,6265,albrecht-durer,rembrandt
Mannerism_Late_Renaissance,Baroque,0.8883576393127441,23967,20596,el-greco,Unknown Artist
High_Renaissance,Baroque,0.8861643671989441,46289,20596,titian,Unknown Artist
Early_Renaissance,Baroque,0.8811484575271606,56862,20596,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.8710176348686218,55607,20596,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.8696192502975464,41308,20596,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.897686243057251,47158,55690,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8955685496330261,26915,55690,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.8921121954917908,55627,55690,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8893229961395264,48338,55690,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8854820728302002,56451,55690,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.9022265076637268,44777,37791,el-greco,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8830715417861938,22626,37791,el-greco,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8826806545257568,35995,37791,titian,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8607550263404846,24447,37791,el-greco,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8596961498260498,44982,37791,el-greco,bartolome-esteban-murillo
Early_Renaissance,Mannerism_Late_Renaissance,0.8162736296653748,22041,30010,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.7988516092300415,55607,30010,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.7975136637687683,20692,30010,raphael,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.7936373353004456,56294,30010,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.786204993724823,24924,30010,Unknown Artist,el-greco
Early_Renaissance,High_Renaissance,0.9521867036819458,56355,56320,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9463290572166443,46523,56320,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9405621290206909,28217,56320,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.936874508857727,55695,56320,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9365326762199402,49966,56320,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9006492495536804,42889,19177,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8988648653030396,50996,19177,Unknown Artist,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8902866840362549,44218,19177,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8840197920799255,56309,19177,Unknown Artist,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8778834939002991,28645,19177,Unknown Artist,pietro-perugino
Early_Renaissance,Northern_Renaissance,0.8609651923179626,50194,47921,Unknown Artist,Unknown Artist
